'Elapsed time';'ECG1';'ECG2'
'3:05:03.112';0.05;0.23
'3:05:03.116';-0.055;0.275
'3:05:03.120';-0.04;0.325
'3:05:03.124';0.04;0.35
'3:05:03.128';-0.025;0.33
'3:05:03.132';-0.19;0.225
'3:05:03.136';-0.18;0.145
'3:05:03.140';-0.075;0.09
'3:05:03.144';-0.105;0.035
'3:05:03.148';-0.265;-0.04
'3:05:03.152';-0.26;-0.03
'3:05:03.156';-0.195;0
'3:05:03.160';-0.205;-0.035
'3:05:03.164';-0.38;-0.01
'3:05:03.168';-0.41;-0.02
'3:05:03.172';-0.345;-0.015
'3:05:03.176';-0.335;-0.03
'3:05:03.180';-0.435;-0.015
'3:05:03.184';-0.485;-0.03
'3:05:03.188';-0.39;0.005
'3:05:03.192';-0.33;-0.03
'3:05:03.196';-0.445;-0.05
'3:05:03.200';-0.515;-0.035
'3:05:03.204';-0.4;-0.015
'3:05:03.208';-0.345;-0.015
'3:05:03.212';-0.4;-0.045
'3:05:03.216';-0.51;-0.075
'3:05:03.220';-0.48;-0.06
'3:05:03.224';-0.375;-0.06
'3:05:03.228';-0.31;-0.045
'3:05:03.232';-0.19;0.075
'3:05:03.236';0.155;0.22
'3:05:03.240';0.62;0.405
'3:05:03.244';0.94;0.465
'3:05:03.248';1.21;0.525
'3:05:03.252';1.375;0.71
'3:05:03.256';1.26;0.595
'3:05:03.260';0.66;-0.015
'3:05:03.264';0.005;-0.73
'3:05:03.268';-0.49;-1.19
'3:05:03.272';-0.7;-1.52
'3:05:03.276';-0.76;-1.86
'3:05:03.280';-0.785;-2.07
'3:05:03.284';-0.7;-2.18
'3:05:03.288';-0.43;-2.135
'3:05:03.292';-0.315;-1.795
'3:05:03.296';-0.39;-1.32
'3:05:03.300';-0.43;-0.835
'3:05:03.304';-0.36;-0.48
'3:05:03.308';-0.33;-0.26
'3:05:03.312';-0.415;-0.15
'3:05:03.316';-0.485;-0.075
'3:05:03.320';-0.37;-0.005
'3:05:03.324';-0.285;0.04
'3:05:03.328';-0.385;0.05
'3:05:03.332';-0.46;0.055
'3:05:03.336';-0.37;0.07
'3:05:03.340';-0.31;0.085
'3:05:03.344';-0.415;0.11
'3:05:03.348';-0.47;0.135
'3:05:03.352';-0.37;0.145
'3:05:03.356';-0.32;0.145
'3:05:03.360';-0.38;0.12
'3:05:03.364';-0.48;0.165
'3:05:03.368';-0.36;0.155
'3:05:03.372';-0.3;0.165
'3:05:03.376';-0.33;0.135
'3:05:03.380';-0.42;0.16
'3:05:03.384';-0.35;0.165
'3:05:03.388';-0.24;0.185
'3:05:03.392';-0.3;0.195
'3:05:03.396';-0.385;0.185
'3:05:03.400';-0.33;0.185
'3:05:03.404';-0.24;0.23
'3:05:03.408';-0.22;0.21
'3:05:03.412';-0.32;0.225
'3:05:03.416';-0.305;0.25
'3:05:03.420';-0.16;0.265
'3:05:03.424';-0.165;0.315
'3:05:03.428';-0.22;0.34
'3:05:03.432';-0.205;0.39
'3:05:03.436';-0.08;0.42
'3:05:03.440';-0.035;0.435
'3:05:03.444';-0.115;0.44
'3:05:03.448';-0.11;0.485
'3:05:03.452';0.035;0.525
'3:05:03.456';0.06;0.53
'3:05:03.460';0;0.555
'3:05:03.464';-0.015;0.655
'3:05:03.468';0.125;0.645
'3:05:03.472';0.18;0.655
'3:05:03.476';0.115;0.67
'3:05:03.480';0.11;0.71
'3:05:03.484';0.22;0.75
'3:05:03.488';0.3;0.79
'3:05:03.492';0.225;0.785
'3:05:03.496';0.205;0.81
'3:05:03.500';0.28;0.82
'3:05:03.504';0.37;0.8
'3:05:03.508';0.305;0.775
'3:05:03.512';0.23;0.835
'3:05:03.516';0.3;0.845
'3:05:03.520';0.395;0.82
'3:05:03.524';0.315;0.84
'3:05:03.528';0.215;0.815
'3:05:03.532';0.26;0.81
'3:05:03.536';0.315;0.785
'3:05:03.540';0.195;0.765
'3:05:03.544';0.08;0.75
'3:05:03.548';0.09;0.75
'3:05:03.552';0.145;0.69
'3:05:03.556';0.07;0.63
'3:05:03.560';-0.065;0.62
'3:05:03.564';-0.08;0.575
'3:05:03.568';0.025;0.575
'3:05:03.572';-0.01;0.475
'3:05:03.576';-0.16;0.47
'3:05:03.580';-0.2;0.415
'3:05:03.584';-0.095;0.405
'3:05:03.588';-0.085;0.345
'3:05:03.592';-0.23;0.3
'3:05:03.596';-0.255;0.255
'3:05:03.600';-0.155;0.235
'3:05:03.604';-0.135;0.235
'3:05:03.608';-0.26;0.215
'3:05:03.612';-0.3;0.24
'3:05:03.616';-0.18;0.215
'3:05:03.620';-0.14;0.18
'3:05:03.624';-0.265;0.15
'3:05:03.628';-0.255;0.155
'3:05:03.632';-0.16;0.17
'3:05:03.636';-0.135;0.16
'3:05:03.640';-0.235;0.155
'3:05:03.644';-0.275;0.175
'3:05:03.648';-0.19;0.185
'3:05:03.652';-0.12;0.185
'3:05:03.656';-0.24;0.195
'3:05:03.660';-0.295;0.19
'3:05:03.664';-0.23;0.18
'3:05:03.668';-0.115;0.14
'3:05:03.672';-0.22;0.115
'3:05:03.676';-0.31;0.165
'3:05:03.680';-0.26;0.175
'3:05:03.684';-0.15;0.175
'3:05:03.688';-0.19;0.15
'3:05:03.692';-0.285;0.16
'3:05:03.696';-0.245;0.165
'3:05:03.700';-0.15;0.155
'3:05:03.704';-0.205;0.155
'3:05:03.708';-0.32;0.175
'3:05:03.712';-0.295;0.195
'3:05:03.716';-0.18;0.175
'3:05:03.720';-0.22;0.11
'3:05:03.724';-0.29;0.05
'3:05:03.728';-0.28;0.1
'3:05:03.732';-0.175;0.09
'3:05:03.736';-0.21;0.08
'3:05:03.740';-0.315;0.125
'3:05:03.744';-0.295;0.13
'3:05:03.748';-0.2;0.135
'3:05:03.752';-0.195;0.055
'3:05:03.756';-0.315;0.095
'3:05:03.760';-0.3;0.105
'3:05:03.764';-0.195;0.11
'3:05:03.768';-0.22;0.085
'3:05:03.772';-0.33;0.09
'3:05:03.776';-0.33;0.07
'3:05:03.780';-0.215;0.065
'3:05:03.784';-0.225;0.02
'3:05:03.788';-0.305;0.025
'3:05:03.792';-0.345;0.055
'3:05:03.796';-0.23;0.07
'3:05:03.800';-0.205;0.055
'3:05:03.804';-0.3;0.04
'3:05:03.808';-0.335;0.055
'3:05:03.812';-0.21;0.05
'3:05:03.816';-0.125;0.04
'3:05:03.820';-0.17;0.045
'3:05:03.824';-0.17;0.065
'3:05:03.828';-0.045;0.08
'3:05:03.832';0.035;0.085
'3:05:03.836';-0.025;0.125
'3:05:03.840';-0.09;0.155
'3:05:03.844';0.02;0.225
'3:05:03.848';0.095;0.23
'3:05:03.852';0.005;0.275
'3:05:03.856';-0.105;0.32
'3:05:03.860';-0.095;0.325
'3:05:03.864';-0.04;0.25
'3:05:03.868';-0.15;0.17
'3:05:03.872';-0.26;0.105
'3:05:03.876';-0.21;0.045
'3:05:03.880';-0.105;-0.03
'3:05:03.884';-0.21;-0.065
'3:05:03.888';-0.325;-0.045
'3:05:03.892';-0.3;-0.03
'3:05:03.896';-0.24;-0.03
'3:05:03.900';-0.355;-0.06
'3:05:03.904';-0.485;-0.075
'3:05:03.908';-0.455;-0.055
'3:05:03.912';-0.35;-0.045
'3:05:03.916';-0.395;-0.05
'3:05:03.920';-0.49;-0.07
'3:05:03.924';-0.43;-0.045
'3:05:03.928';-0.345;-0.075
'3:05:03.932';-0.355;-0.11
'3:05:03.936';-0.48;-0.08
'3:05:03.940';-0.465;-0.05
'3:05:03.944';-0.325;-0.035
'3:05:03.948';-0.345;-0.07
'3:05:03.952';-0.51;-0.08
'3:05:03.956';-0.55;-0.085
'3:05:03.960';-0.4;-0.06
'3:05:03.964';-0.28;-0.07
'3:05:03.968';-0.175;0
'3:05:03.972';0.085;0.195
'3:05:03.976';0.565;0.355
'3:05:03.980';1.01;0.355
'3:05:03.984';1.24;0.475
'3:05:03.988';1.345;0.63
'3:05:03.992';1.115;0.44
'3:05:03.996';0.53;-0.155
'3:05:04.000';-0.15;-0.895
'3:05:04.004';-0.635;-1.345
'3:05:04.008';-0.73;-1.705
'3:05:04.012';-0.71;-2.095
'3:05:04.016';-0.765;-2.345
'3:05:04.020';-0.655;-2.375
'3:05:04.024';-0.4;-2.185
'3:05:04.028';-0.31;-1.72
'3:05:04.032';-0.41;-1.2
'3:05:04.036';-0.455;-0.76
'3:05:04.040';-0.315;-0.42
'3:05:04.044';-0.265;-0.16
'3:05:04.048';-0.36;-0.05
'3:05:04.052';-0.46;-0.01
'3:05:04.056';-0.34;0.02
'3:05:04.060';-0.285;0.045
'3:05:04.064';-0.345;0.03
'3:05:04.068';-0.46;0.04
'3:05:04.072';-0.405;0.045
'3:05:04.076';-0.28;0.08
'3:05:04.080';-0.385;0.05
'3:05:04.084';-0.45;0.08
'3:05:04.088';-0.385;0.07
'3:05:04.092';-0.28;0.07
'3:05:04.096';-0.345;0.085
'3:05:04.100';-0.46;0.125
'3:05:04.104';-0.39;0.145
'3:05:04.108';-0.265;0.145
'3:05:04.112';-0.325;0.115
'3:05:04.116';-0.42;0.15
'3:05:04.120';-0.385;0.15
'3:05:04.124';-0.21;0.17
'3:05:04.128';-0.24;0.18
'3:05:04.132';-0.32;0.185
'3:05:04.136';-0.305;0.22
'3:05:04.140';-0.185;0.195
'3:05:04.144';-0.21;0.195
'3:05:04.148';-0.29;0.24
'3:05:04.152';-0.26;0.265
'3:05:04.156';-0.12;0.29
'3:05:04.160';-0.1;0.275
'3:05:04.164';-0.22;0.285
'3:05:04.168';-0.17;0.335
'3:05:04.172';-0.055;0.385
'3:05:04.176';-0.02;0.42
'3:05:04.180';-0.09;0.45
'3:05:04.184';-0.095;0.425
'3:05:04.188';0.045;0.46
'3:05:04.192';0.11;0.47
'3:05:04.196';0.07;0.56
'3:05:04.200';0.055;0.61
'3:05:04.204';0.185;0.66
'3:05:04.208';0.23;0.625
'3:05:04.212';0.13;0.645
'3:05:04.216';0.13;0.65
'3:05:04.220';0.28;0.735
'3:05:04.224';0.325;0.695
'3:05:04.228';0.275;0.715
'3:05:04.232';0.175;0.715
'3:05:04.236';0.265;0.745
'3:05:04.240';0.27;0.71
'3:05:04.244';0.19;0.65
'3:05:04.248';0.04;0.68
'3:05:04.252';0.06;0.72
'3:05:04.256';0.095;0.675
'3:05:04.260';-0.02;0.625
'3:05:04.264';-0.13;0.595
'3:05:04.268';-0.125;0.545
'3:05:04.272';-0.055;0.51
'3:05:04.276';-0.185;0.45
'3:05:04.280';-0.245;0.41
'3:05:04.284';-0.22;0.39
'3:05:04.288';-0.135;0.33
'3:05:04.292';-0.285;0.25
'3:05:04.296';-0.39;0.255
'3:05:04.300';-0.345;0.23
'3:05:04.304';-0.22;0.175
'3:05:04.308';-0.305;0.075
'3:05:04.312';-0.425;0.02
'3:05:04.316';-0.395;0.03
'3:05:04.320';-0.27;0.055
'3:05:04.324';-0.34;0.02
'3:05:04.328';-0.435;0.035
'3:05:04.332';-0.375;0.05
'3:05:04.336';-0.26;0.035
'3:05:04.340';-0.235;-0.02
'3:05:04.344';-0.355;0.005
'3:05:04.348';-0.345;0.005
'3:05:04.352';-0.265;0.01
'3:05:04.356';-0.28;-0.015
'3:05:04.360';-0.415;-0.005
'3:05:04.364';-0.42;0.02
'3:05:04.368';-0.325;0.035
'3:05:04.372';-0.32;-0.01
'3:05:04.376';-0.42;0.01
'3:05:04.380';-0.41;0.055
'3:05:04.384';-0.29;0.05
'3:05:04.388';-0.275;0.025
'3:05:04.392';-0.4;0.005
'3:05:04.396';-0.4;-0.02
'3:05:04.400';-0.285;0.015
'3:05:04.404';-0.325;0
'3:05:04.408';-0.435;0.03
'3:05:04.412';-0.395;0.025
'3:05:04.416';-0.32;0.01
'3:05:04.420';-0.32;0
'3:05:04.424';-0.405;-0.005
'3:05:04.428';-0.42;0.015
'3:05:04.432';-0.275;0.035
'3:05:04.436';-0.315;0.02
'3:05:04.440';-0.46;0.01
'3:05:04.444';-0.46;0
'3:05:04.448';-0.315;-0.01
'3:05:04.452';-0.27;-0.02
'3:05:04.456';-0.405;-0.06
'3:05:04.460';-0.405;-0.02
'3:05:04.464';-0.3;0
'3:05:04.468';-0.275;-0.03
'3:05:04.472';-0.39;-0.01
'3:05:04.476';-0.42;0.015
'3:05:04.480';-0.34;-0.05
'3:05:04.484';-0.36;-0.05
'3:05:04.488';-0.485;-0.06
'3:05:04.492';-0.48;-0.04
'3:05:04.496';-0.35;-0.04
'3:05:04.500';-0.33;-0.07
'3:05:04.504';-0.43;-0.09
'3:05:04.508';-0.485;-0.07
'3:05:04.512';-0.345;-0.035
'3:05:04.516';-0.28;-0.04
'3:05:04.520';-0.385;-0.005
'3:05:04.524';-0.41;-0.025
'3:05:04.528';-0.29;-0.02
'3:05:04.532';-0.25;-0.08
'3:05:04.536';-0.365;-0.065
'3:05:04.540';-0.425;-0.05
'3:05:04.544';-0.305;-0.04
'3:05:04.548';-0.25;-0.05
'3:05:04.552';-0.325;-0.065
'3:05:04.556';-0.345;-0.02
'3:05:04.560';-0.23;-0.03
'3:05:04.564';-0.135;-0.01
'3:05:04.568';-0.175;-0.045
'3:05:04.572';-0.23;0
'3:05:04.576';-0.13;0.035
'3:05:04.580';-0.055;0.1
'3:05:04.584';-0.1;0.12
'3:05:04.588';-0.175;0.095
'3:05:04.592';-0.07;0.13
'3:05:04.596';-0.025;0.16
'3:05:04.600';-0.16;0.13
'3:05:04.604';-0.25;0.095
'3:05:04.608';-0.21;0.085
'3:05:04.612';-0.15;0.045
'3:05:04.616';-0.235;-0.025
'3:05:04.620';-0.33;-0.085
'3:05:04.624';-0.305;-0.09
'3:05:04.628';-0.22;-0.07
'3:05:04.632';-0.325;-0.065
'3:05:04.636';-0.49;-0.085
'3:05:04.640';-0.45;-0.08
'3:05:04.644';-0.405;-0.085
'3:05:04.648';-0.465;-0.065
'3:05:04.652';-0.585;-0.09
'3:05:04.656';-0.515;-0.055
'3:05:04.660';-0.435;-0.09
'3:05:04.664';-0.45;-0.16
'3:05:04.668';-0.575;-0.16
'3:05:04.672';-0.57;-0.14
'3:05:04.676';-0.445;-0.15
'3:05:04.680';-0.475;-0.155
'3:05:04.684';-0.58;-0.135
'3:05:04.688';-0.525;-0.125
'3:05:04.692';-0.405;-0.1
'3:05:04.696';-0.485;-0.105
'3:05:04.700';-0.605;-0.11
'3:05:04.704';-0.46;-0.06
'3:05:04.708';-0.08;0.065
'3:05:04.712';0.24;0.225
'3:05:04.716';0.535;0.31
'3:05:04.720';0.965;0.385
'3:05:04.724';1.4;0.485
'3:05:04.728';1.42;0.725
'3:05:04.732';0.9;0.66
'3:05:04.736';0.24;0.135
'3:05:04.740';-0.155;-0.585
'3:05:04.744';-0.555;-1.05
'3:05:04.748';-0.885;-1.395
'3:05:04.752';-0.94;-1.66
'3:05:04.756';-0.775;-1.865
'3:05:04.760';-0.625;-2.05
'3:05:04.764';-0.575;-2
'3:05:04.768';-0.48;-1.64
'3:05:04.772';-0.405;-1.24
'3:05:04.776';-0.43;-0.915
'3:05:04.780';-0.55;-0.565
'3:05:04.784';-0.57;-0.305
'3:05:04.788';-0.45;-0.11
'3:05:04.792';-0.39;-0.045
'3:05:04.796';-0.435;-0.035
'3:05:04.800';-0.515;-0.035
'3:05:04.804';-0.41;-0.07
'3:05:04.808';-0.35;-0.045
'3:05:04.812';-0.425;0
'3:05:04.816';-0.47;0
'3:05:04.820';-0.35;0.03
'3:05:04.824';-0.28;0.015
'3:05:04.828';-0.38;0.025
'3:05:04.832';-0.49;0.055
'3:05:04.836';-0.42;0.11
'3:05:04.840';-0.37;0.065
'3:05:04.844';-0.39;0.055
'3:05:04.848';-0.455;0.06
'3:05:04.852';-0.32;0.095
'3:05:04.856';-0.3;0.105
'3:05:04.860';-0.355;0.09
'3:05:04.864';-0.45;0.12
'3:05:04.868';-0.37;0.14
'3:05:04.872';-0.28;0.11
'3:05:04.876';-0.295;0.125
'3:05:04.880';-0.4;0.095
'3:05:04.884';-0.32;0.15
'3:05:04.888';-0.205;0.135
'3:05:04.892';-0.26;0.145
'3:05:04.896';-0.33;0.155
'3:05:04.900';-0.26;0.195
'3:05:04.904';-0.08;0.24
'3:05:04.908';-0.095;0.265
'3:05:04.912';-0.14;0.28
'3:05:04.916';-0.07;0.355
'3:05:04.920';0.045;0.375
'3:05:04.924';0.04;0.445
'3:05:04.928';-0.035;0.44
'3:05:04.932';-0.025;0.49
'3:05:04.936';0.095;0.485
'3:05:04.940';0.1;0.475
'3:05:04.944';0.065;0.56
'3:05:04.948';0.115;0.61
'3:05:04.952';0.23;0.605
'3:05:04.956';0.235;0.625
'3:05:04.960';0.125;0.615
'3:05:04.964';0.12;0.645
'3:05:04.968';0.235;0.665
'3:05:04.972';0.25;0.65
'3:05:04.976';0.15;0.645
'3:05:04.980';0.11;0.645
'3:05:04.984';0.2;0.64
'3:05:04.988';0.18;0.61
'3:05:04.992';-0.01;0.605
'3:05:04.996';-0.065;0.595
'3:05:05.000';0;0.565
'3:05:05.004';-0.02;0.52
'3:05:05.008';-0.16;0.485
'3:05:05.012';-0.25;0.45
'3:05:05.016';-0.155;0.4
'3:05:05.020';-0.16;0.355
'3:05:05.024';-0.26;0.275
'3:05:05.028';-0.335;0.265
'3:05:05.032';-0.26;0.22
'3:05:05.036';-0.225;0.16
'3:05:05.040';-0.34;0.105
'3:05:05.044';-0.43;0.085
'3:05:05.048';-0.36;0.1
'3:05:05.052';-0.305;0.055
'3:05:05.056';-0.39;0.025
'3:05:05.060';-0.475;0.025
'3:05:05.064';-0.365;-0.005
'3:05:05.068';-0.315;-0.035
'3:05:05.072';-0.425;-0.07
'3:05:05.076';-0.495;0.01
'3:05:05.080';-0.405;-0.02
'3:05:05.084';-0.335;-0.085
'3:05:05.088';-0.385;-0.095
'3:05:05.092';-0.48;-0.065
'3:05:05.096';-0.36;-0.05
'3:05:05.100';-0.28;-0.065
'3:05:05.104';-0.315;-0.055
'3:05:05.108';-0.385;-0.055
'3:05:05.112';-0.345;-0.025
'3:05:05.116';-0.24;-0.035
'3:05:05.120';-0.32;-0.045
'3:05:05.124';-0.425;-0.025
'3:05:05.128';-0.375;0
'3:05:05.132';-0.245;-0.015
'3:05:05.136';-0.295;0.005
'3:05:05.140';-0.425;-0.005
'3:05:05.144';-0.39;0.01
'3:05:05.148';-0.28;-0.01
'3:05:05.152';-0.315;-0.03
'3:05:05.156';-0.43;-0.03
'3:05:05.160';-0.415;0
'3:05:05.164';-0.305;-0.05
'3:05:05.168';-0.32;-0.04
'3:05:05.172';-0.435;-0.035
'3:05:05.176';-0.41;-0.03
'3:05:05.180';-0.29;-0.02
'3:05:05.184';-0.295;-0.03
'3:05:05.188';-0.44;0.01
'3:05:05.192';-0.45;0.025
'3:05:05.196';-0.325;-0.045
'3:05:05.200';-0.29;-0.12
'3:05:05.204';-0.43;-0.1
'3:05:05.208';-0.48;-0.07
'3:05:05.212';-0.345;-0.065
'3:05:05.216';-0.3;-0.085
'3:05:05.220';-0.445;-0.085
'3:05:05.224';-0.47;-0.065
'3:05:05.228';-0.32;-0.045
'3:05:05.232';-0.305;-0.055
'3:05:05.236';-0.41;-0.08
'3:05:05.240';-0.505;-0.055
'3:05:05.244';-0.42;-0.01
'3:05:05.248';-0.365;-0.015
'3:05:05.252';-0.45;-0.08
'3:05:05.256';-0.51;-0.1
'3:05:05.260';-0.42;-0.145
'3:05:05.264';-0.35;-0.16
'3:05:05.268';-0.415;-0.145
'3:05:05.272';-0.495;-0.14
'3:05:05.276';-0.415;-0.09
'3:05:05.280';-0.315;-0.08
'3:05:05.284';-0.375;-0.12
'3:05:05.288';-0.385;-0.11
'3:05:05.292';-0.275;-0.095
'3:05:05.296';-0.15;-0.08
'3:05:05.300';-0.16;-0.055
'3:05:05.304';-0.23;-0.015
'3:05:05.308';-0.14;0.065
'3:05:05.312';-0.025;0.04
'3:05:05.316';-0.045;0.035
'3:05:05.320';-0.14;0.035
'3:05:05.324';-0.11;0.135
'3:05:05.328';-0.025;0.11
'3:05:05.332';-0.095;0.075
'3:05:05.336';-0.225;0.07
'3:05:05.340';-0.26;0.07
'3:05:05.344';-0.195;0.015
'3:05:05.348';-0.235;-0.025
'3:05:05.352';-0.375;-0.11
'3:05:05.356';-0.35;-0.135
'3:05:05.360';-0.3;-0.155
'3:05:05.364';-0.36;-0.18
'3:05:05.368';-0.52;-0.17
'3:05:05.372';-0.56;-0.15
'3:05:05.376';-0.46;-0.15
'3:05:05.380';-0.475;-0.155
'3:05:05.384';-0.635;-0.115
'3:05:05.388';-0.68;-0.13
'3:05:05.392';-0.51;-0.15
'3:05:05.396';-0.485;-0.205
'3:05:05.400';-0.575;-0.255
'3:05:05.404';-0.615;-0.22
'3:05:05.408';-0.515;-0.2
'3:05:05.412';-0.49;-0.185
'3:05:05.416';-0.57;-0.17
'3:05:05.420';-0.61;-0.22
'3:05:05.424';-0.52;-0.185
'3:05:05.428';-0.515;-0.19
'3:05:05.432';-0.63;-0.175
'3:05:05.436';-0.62;-0.155
'3:05:05.440';-0.32;-0.1
'3:05:05.444';0.005;0.005
'3:05:05.448';0.275;0.145
'3:05:05.452';0.63;0.265
'3:05:05.456';1.105;0.31
'3:05:05.460';1.44;0.44
'3:05:05.464';1.22;0.46
'3:05:05.468';0.595;0.025
'3:05:05.472';0;-0.71
'3:05:05.476';-0.435;-1.34
'3:05:05.480';-0.88;-1.795
'3:05:05.484';-1.055;-2.17
'3:05:05.488';-0.92;-2.365
'3:05:05.492';-0.715;-2.38
'3:05:05.496';-0.62;-2.385
'3:05:05.500';-0.61;-2.035
'3:05:05.504';-0.515;-1.48
'3:05:05.508';-0.42;-1.03
'3:05:05.512';-0.48;-0.695
'3:05:05.516';-0.57;-0.425
'3:05:05.520';-0.51;-0.22
'3:05:05.524';-0.43;-0.175
'3:05:05.528';-0.47;-0.115
'3:05:05.532';-0.575;-0.1
'3:05:05.536';-0.535;-0.04
'3:05:05.540';-0.41;-0.065
'3:05:05.544';-0.42;-0.015
'3:05:05.548';-0.545;-0.03
'3:05:05.552';-0.55;0
'3:05:05.556';-0.455;0.045
'3:05:05.560';-0.44;0.02
'3:05:05.564';-0.57;-0.025
'3:05:05.568';-0.565;0.015
'3:05:05.572';-0.45;0.025
'3:05:05.576';-0.425;-0.045
'3:05:05.580';-0.545;0.005
'3:05:05.584';-0.55;0.015
'3:05:05.588';-0.415;0.05
'3:05:05.592';-0.385;0.06
'3:05:05.596';-0.465;0.05
'3:05:05.600';-0.485;0.095
'3:05:05.604';-0.355;0.15
'3:05:05.608';-0.32;0.12
'3:05:05.612';-0.395;0.12
'3:05:05.616';-0.425;0.165
'3:05:05.620';-0.335;0.2
'3:05:05.624';-0.24;0.18
'3:05:05.628';-0.325;0.18
'3:05:05.632';-0.395;0.205
'3:05:05.636';-0.305;0.265
'3:05:05.640';-0.175;0.29
'3:05:05.644';-0.205;0.315
'3:05:05.648';-0.28;0.335
'3:05:05.652';-0.17;0.435
'3:05:05.656';-0.06;0.445
'3:05:05.660';-0.09;0.445
'3:05:05.664';-0.13;0.465
'3:05:05.668';-0.06;0.555
'3:05:05.672';0.055;0.535
'3:05:05.676';0.06;0.58
'3:05:05.680';-0.005;0.63
'3:05:05.684';0.06;0.66
'3:05:05.688';0.18;0.68
'3:05:05.692';0.18;0.69
'3:05:05.696';0.09;0.69
'3:05:05.700';0.11;0.735
'3:05:05.704';0.23;0.76
'3:05:05.708';0.21;0.78
'3:05:05.712';0.07;0.74
'3:05:05.716';0.025;0.78
'3:05:05.720';0.095;0.73
'3:05:05.724';0.12;0.735
'3:05:05.728';-0.03;0.71
'3:05:05.732';-0.105;0.685
'3:05:05.736';-0.055;0.63
'3:05:05.740';-0.05;0.58
'3:05:05.744';-0.2;0.495
'3:05:05.748';-0.3;0.475
'3:05:05.752';-0.27;0.43
'3:05:05.756';-0.205;0.42
'3:05:05.760';-0.33;0.325
'3:05:05.764';-0.395;0.26
'3:05:05.768';-0.34;0.275
'3:05:05.772';-0.285;0.195
'3:05:05.776';-0.385;0.18
'3:05:05.780';-0.475;0.135
'3:05:05.784';-0.41;0.08
'3:05:05.788';-0.345;0.02
'3:05:05.792';-0.385;0.01
'3:05:05.796';-0.495;-0.02
'3:05:05.800';-0.425;0.005
'3:05:05.804';-0.315;-0.005
'3:05:05.808';-0.37;-0.015
'3:05:05.812';-0.48;-0.015
'3:05:05.816';-0.455;0.025
'3:05:05.820';-0.34;-0.01
'3:05:05.824';-0.37;0
'3:05:05.828';-0.475;0
'3:05:05.832';-0.425;0
'3:05:05.836';-0.31;-0.025
'3:05:05.840';-0.345;-0.035
'3:05:05.844';-0.495;-0.055
'3:05:05.848';-0.45;-0.01
'3:05:05.852';-0.335;0.01
'3:05:05.856';-0.32;-0.02
'3:05:05.860';-0.42;-0.07
'3:05:05.864';-0.425;-0.03
'3:05:05.868';-0.36;0.005
'3:05:05.872';-0.32;-0.045
'3:05:05.876';-0.41;0.01
'3:05:05.880';-0.465;0.015
'3:05:05.884';-0.375;-0.02
'3:05:05.888';-0.315;-0.04
'3:05:05.892';-0.435;-0.04
'3:05:05.896';-0.48;-0.025
'3:05:05.900';-0.365;-0.01
'3:05:05.904';-0.31;0
'3:05:05.908';-0.41;0
'3:05:05.912';-0.465;0.035
'3:05:05.916';-0.36;0.02
'3:05:05.920';-0.335;0.025
'3:05:05.924';-0.42;0
'3:05:05.928';-0.495;-0.01
'3:05:05.932';-0.385;-0.025
'3:05:05.936';-0.34;-0.03
'3:05:05.940';-0.415;0
'3:05:05.944';-0.475;0.005
'3:05:05.948';-0.405;-0.005
'3:05:05.952';-0.345;-0.02
'3:05:05.956';-0.425;-0.025
'3:05:05.960';-0.49;0.025
'3:05:05.964';-0.425;0.015
'3:05:05.968';-0.36;-0.005
'3:05:05.972';-0.43;-0.07
'3:05:05.976';-0.525;-0.05
'3:05:05.980';-0.445;-0.04
'3:05:05.984';-0.335;-0.075
'3:05:05.988';-0.415;-0.06
'3:05:05.992';-0.525;-0.06
'3:05:05.996';-0.425;-0.02
'3:05:06.000';-0.32;-0.025
'3:05:06.004';-0.37;-0.055
'3:05:06.008';-0.51;-0.05
'3:05:06.012';-0.46;-0.03
'3:05:06.016';-0.335;-0.025
'3:05:06.020';-0.33;-0.05
'3:05:06.024';-0.4;-0.085
'3:05:06.028';-0.34;-0.045
'3:05:06.032';-0.185;-0.025
'3:05:06.036';-0.165;-0.04
'3:05:06.040';-0.25;-0.055
'3:05:06.044';-0.225;-0.005
'3:05:06.048';-0.1;0.05
'3:05:06.052';-0.08;0.095
'3:05:06.056';-0.2;0.12
'3:05:06.060';-0.195;0.155
'3:05:06.064';-0.105;0.18
'3:05:06.068';-0.115;0.155
'3:05:06.072';-0.26;0.12
'3:05:06.076';-0.31;0.12
'3:05:06.080';-0.275;0.055
'3:05:06.084';-0.27;0.01
'3:05:06.088';-0.36;-0.04
'3:05:06.092';-0.41;-0.1
'3:05:06.096';-0.305;-0.12
'3:05:06.100';-0.295;-0.14
'3:05:06.104';-0.465;-0.13
'3:05:06.108';-0.585;-0.085
'3:05:06.112';-0.475;-0.145
'3:05:06.116';-0.47;-0.125
'3:05:06.120';-0.55;-0.13
'3:05:06.124';-0.63;-0.11
'3:05:06.128';-0.56;-0.115
'3:05:06.132';-0.49;-0.15
'3:05:06.136';-0.58;-0.14
'3:05:06.140';-0.68;-0.16
'3:05:06.144';-0.605;-0.195
'3:05:06.148';-0.5;-0.155
'3:05:06.152';-0.53;-0.16
'3:05:06.156';-0.665;-0.18
'3:05:06.160';-0.58;-0.145
'3:05:06.164';-0.52;-0.115
'3:05:06.168';-0.605;-0.135
'3:05:06.172';-0.75;-0.18
'3:05:06.176';-0.595;-0.145
