'Time';'ECG1';'ECG2'
'[20:00:02.668]';-0.225;-0.29
'[20:00:02.672]';-0.205;-0.29
'[20:00:02.676]';-0.225;-0.31
'[20:00:02.680]';-0.23;-0.295
'[20:00:02.684]';-0.225;-0.275
'[20:00:02.688]';-0.225;-0.31
'[20:00:02.692]';-0.195;-0.29
'[20:00:02.696]';-0.18;-0.295
'[20:00:02.700]';-0.18;-0.29
'[20:00:02.704]';-0.22;-0.305
'[20:00:02.708]';-0.195;-0.31
'[20:00:02.712]';-0.225;-0.3
'[20:00:02.716]';-0.255;-0.27
'[20:00:02.720]';-0.215;-0.26
'[20:00:02.724]';-0.165;-0.265
'[20:00:02.728]';-0.21;-0.25
'[20:00:02.732]';-0.195;-0.255
'[20:00:02.736]';-0.19;-0.25
'[20:00:02.740]';-0.22;-0.255
'[20:00:02.744]';-0.205;-0.235
'[20:00:02.748]';-0.195;-0.26
'[20:00:02.752]';-0.19;-0.265
'[20:00:02.756]';-0.16;-0.205
'[20:00:02.760]';-0.17;-0.195
'[20:00:02.764]';-0.16;-0.195
'[20:00:02.768]';-0.16;-0.21
'[20:00:02.772]';-0.165;-0.19
'[20:00:02.776]';-0.19;-0.18
'[20:00:02.780]';-0.215;-0.175
'[20:00:02.784]';-0.14;-0.195
'[20:00:02.788]';-0.19;-0.175
'[20:00:02.792]';-0.185;-0.16
'[20:00:02.796]';-0.18;-0.165
'[20:00:02.800]';-0.175;-0.21
'[20:00:02.804]';-0.21;-0.255
'[20:00:02.808]';-0.18;-0.29
'[20:00:02.812]';-0.17;-0.315
'[20:00:02.816]';-0.195;-0.325
'[20:00:02.820]';-0.18;-0.36
'[20:00:02.824]';-0.205;-0.35
'[20:00:02.828]';-0.175;-0.375
'[20:00:02.832]';-0.165;-0.395
'[20:00:02.836]';-0.175;-0.37
'[20:00:02.840]';-0.19;-0.36
'[20:00:02.844]';-0.205;-0.355
'[20:00:02.848]';-0.215;-0.32
'[20:00:02.852]';-0.215;-0.31
'[20:00:02.856]';-0.18;-0.31
'[20:00:02.860]';-0.22;-0.315
'[20:00:02.864]';-0.21;-0.335
'[20:00:02.868]';-0.225;-0.385
'[20:00:02.872]';-0.225;-0.44
'[20:00:02.876]';-0.22;-0.37
'[20:00:02.880]';-0.19;-0.15
'[20:00:02.884]';-0.2;0.29
'[20:00:02.888]';-0.165;0.79
'[20:00:02.892]';-0.205;1.26
'[20:00:02.896]';-0.265;1.485
'[20:00:02.900]';-0.385;1.33
'[20:00:02.904]';-0.585;0.9
'[20:00:02.908]';-0.74;0.31
'[20:00:02.912]';-0.89;-0.23
'[20:00:02.916]';-1.08;-0.715
'[20:00:02.920]';-1.155;-1.045
'[20:00:02.924]';-1.135;-1.165
'[20:00:02.928]';-1.01;-1.07
'[20:00:02.932]';-0.645;-0.92
'[20:00:02.936]';-0.13;-0.73
'[20:00:02.940]';0.15;-0.575
'[20:00:02.944]';0.205;-0.43
'[20:00:02.948]';0.095;-0.375
'[20:00:02.952]';-0.015;-0.325
'[20:00:02.956]';-0.11;-0.32
'[20:00:02.960]';-0.145;-0.26
'[20:00:02.964]';-0.17;-0.27
'[20:00:02.968]';-0.185;-0.265
'[20:00:02.972]';-0.16;-0.25
'[20:00:02.976]';-0.145;-0.245
'[20:00:02.980]';-0.13;-0.24
'[20:00:02.984]';-0.16;-0.23
'[20:00:02.988]';-0.12;-0.235
'[20:00:02.992]';-0.155;-0.215
'[20:00:02.996]';-0.135;-0.22
'[20:00:03.000]';-0.13;-0.2
'[20:00:03.004]';-0.1;-0.21
'[20:00:03.008]';-0.135;-0.215
'[20:00:03.012]';-0.07;-0.23
'[20:00:03.016]';-0.105;-0.245
'[20:00:03.020]';-0.09;-0.245
'[20:00:03.024]';-0.08;-0.225
'[20:00:03.028]';-0.05;-0.235
'[20:00:03.032]';-0.055;-0.235
'[20:00:03.036]';-0.045;-0.225
'[20:00:03.040]';-0.105;-0.2
'[20:00:03.044]';-0.085;-0.175
'[20:00:03.048]';-0.07;-0.15
'[20:00:03.052]';-0.06;-0.135
'[20:00:03.056]';-0.06;-0.18
'[20:00:03.060]';-0.035;-0.16
'[20:00:03.064]';-0.035;-0.155
'[20:00:03.068]';-0.08;-0.16
'[20:00:03.072]';-0.045;-0.145
'[20:00:03.076]';-0.05;-0.15
'[20:00:03.080]';-0.04;-0.17
'[20:00:03.084]';-0.03;-0.155
'[20:00:03.088]';-0.01;-0.165
'[20:00:03.092]';-0.01;-0.165
'[20:00:03.096]';-0.035;-0.16
'[20:00:03.100]';-0.03;-0.135
'[20:00:03.104]';-0.005;-0.16
'[20:00:03.108]';-0.035;-0.16
'[20:00:03.112]';-0.025;-0.16
'[20:00:03.116]';-0.01;-0.12
'[20:00:03.120]';-0.04;-0.125
'[20:00:03.124]';-0.02;-0.14
'[20:00:03.128]';-0.055;-0.165
'[20:00:03.132]';-0.05;-0.16
'[20:00:03.136]';-0.045;-0.175
'[20:00:03.140]';-0.03;-0.215
'[20:00:03.144]';-0.015;-0.22
'[20:00:03.148]';-0.045;-0.26
'[20:00:03.152]';-0.035;-0.26
'[20:00:03.156]';-0.08;-0.27
'[20:00:03.160]';-0.055;-0.285
'[20:00:03.164]';-0.07;-0.29
'[20:00:03.168]';-0.105;-0.31
'[20:00:03.172]';-0.13;-0.32
'[20:00:03.176]';-0.135;-0.3
'[20:00:03.180]';-0.145;-0.33
'[20:00:03.184]';-0.145;-0.335
'[20:00:03.188]';-0.18;-0.32
'[20:00:03.192]';-0.175;-0.345
'[20:00:03.196]';-0.175;-0.34
'[20:00:03.200]';-0.17;-0.315
'[20:00:03.204]';-0.215;-0.32
'[20:00:03.208]';-0.2;-0.295
'[20:00:03.212]';-0.205;-0.31
'[20:00:03.216]';-0.2;-0.295
'[20:00:03.220]';-0.2;-0.28
'[20:00:03.224]';-0.22;-0.28
'[20:00:03.228]';-0.225;-0.295
'[20:00:03.232]';-0.235;-0.265
'[20:00:03.236]';-0.27;-0.275
'[20:00:03.240]';-0.29;-0.26
'[20:00:03.244]';-0.245;-0.305
'[20:00:03.248]';-0.25;-0.27
'[20:00:03.252]';-0.265;-0.26
'[20:00:03.256]';-0.24;-0.27
'[20:00:03.260]';-0.21;-0.29
'[20:00:03.264]';-0.21;-0.25
'[20:00:03.268]';-0.185;-0.285
'[20:00:03.272]';-0.19;-0.315
'[20:00:03.276]';-0.155;-0.29
'[20:00:03.280]';-0.14;-0.29
'[20:00:03.284]';-0.155;-0.28
'[20:00:03.288]';-0.19;-0.29
'[20:00:03.292]';-0.14;-0.275
'[20:00:03.296]';-0.17;-0.285
'[20:00:03.300]';-0.155;-0.275
'[20:00:03.304]';-0.16;-0.265
'[20:00:03.308]';-0.135;-0.255
'[20:00:03.312]';-0.14;-0.26
'[20:00:03.316]';-0.15;-0.25
'[20:00:03.320]';-0.135;-0.235
'[20:00:03.324]';-0.14;-0.25
'[20:00:03.328]';-0.15;-0.255
'[20:00:03.332]';-0.155;-0.285
'[20:00:03.336]';-0.16;-0.255
'[20:00:03.340]';-0.155;-0.26
'[20:00:03.344]';-0.16;-0.265
'[20:00:03.348]';-0.14;-0.24
'[20:00:03.352]';-0.17;-0.265
'[20:00:03.356]';-0.165;-0.265
'[20:00:03.360]';-0.18;-0.265
'[20:00:03.364]';-0.16;-0.265
'[20:00:03.368]';-0.165;-0.265
'[20:00:03.372]';-0.135;-0.255
'[20:00:03.376]';-0.135;-0.295
'[20:00:03.380]';-0.175;-0.28
'[20:00:03.384]';-0.17;-0.295
'[20:00:03.388]';-0.19;-0.275
'[20:00:03.392]';-0.17;-0.29
'[20:00:03.396]';-0.145;-0.32
'[20:00:03.400]';-0.155;-0.33
'[20:00:03.404]';-0.145;-0.345
'[20:00:03.408]';-0.16;-0.345
'[20:00:03.412]';-0.155;-0.365
'[20:00:03.416]';-0.18;-0.36
'[20:00:03.420]';-0.155;-0.355
'[20:00:03.424]';-0.14;-0.355
'[20:00:03.428]';-0.16;-0.32
'[20:00:03.432]';-0.18;-0.365
'[20:00:03.436]';-0.175;-0.33
'[20:00:03.440]';-0.17;-0.33
'[20:00:03.444]';-0.185;-0.335
'[20:00:03.448]';-0.155;-0.33
'[20:00:03.452]';-0.175;-0.35
'[20:00:03.456]';-0.17;-0.36
'[20:00:03.460]';-0.155;-0.36
'[20:00:03.464]';-0.135;-0.375
'[20:00:03.468]';-0.175;-0.36
'[20:00:03.472]';-0.16;-0.38
'[20:00:03.476]';-0.16;-0.375
'[20:00:03.480]';-0.16;-0.35
'[20:00:03.484]';-0.15;-0.36
'[20:00:03.488]';-0.17;-0.37
'[20:00:03.492]';-0.155;-0.375
'[20:00:03.496]';-0.155;-0.34
'[20:00:03.500]';-0.15;-0.36
'[20:00:03.504]';-0.185;-0.325
'[20:00:03.508]';-0.15;-0.375
'[20:00:03.512]';-0.185;-0.355
'[20:00:03.516]';-0.15;-0.365
'[20:00:03.520]';-0.135;-0.355
'[20:00:03.524]';-0.15;-0.38
'[20:00:03.528]';-0.15;-0.37
'[20:00:03.532]';-0.18;-0.39
'[20:00:03.536]';-0.185;-0.4
'[20:00:03.540]';-0.18;-0.445
'[20:00:03.544]';-0.14;-0.4
'[20:00:03.548]';-0.18;-0.395
'[20:00:03.552]';-0.18;-0.38
'[20:00:03.556]';-0.165;-0.365
'[20:00:03.560]';-0.155;-0.35
'[20:00:03.564]';-0.16;-0.34
'[20:00:03.568]';-0.175;-0.34
'[20:00:03.572]';-0.175;-0.335
'[20:00:03.576]';-0.175;-0.34
'[20:00:03.580]';-0.135;-0.345
'[20:00:03.584]';-0.12;-0.325
'[20:00:03.588]';-0.105;-0.33
'[20:00:03.592]';-0.1;-0.33
'[20:00:03.596]';-0.1;-0.305
'[20:00:03.600]';-0.105;-0.305
'[20:00:03.604]';-0.125;-0.33
'[20:00:03.608]';-0.145;-0.35
'[20:00:03.612]';-0.12;-0.3
'[20:00:03.616]';-0.15;-0.305
'[20:00:03.620]';-0.17;-0.33
'[20:00:03.624]';-0.14;-0.32
'[20:00:03.628]';-0.155;-0.295
'[20:00:03.632]';-0.14;-0.305
'[20:00:03.636]';-0.14;-0.27
'[20:00:03.640]';-0.135;-0.31
'[20:00:03.644]';-0.16;-0.36
'[20:00:03.648]';-0.18;-0.41
'[20:00:03.652]';-0.15;-0.425
'[20:00:03.656]';-0.13;-0.46
'[20:00:03.660]';-0.135;-0.475
'[20:00:03.664]';-0.12;-0.465
'[20:00:03.668]';-0.095;-0.47
'[20:00:03.672]';-0.1;-0.465
'[20:00:03.676]';-0.145;-0.465
'[20:00:03.680]';-0.165;-0.46
'[20:00:03.684]';-0.2;-0.465
'[20:00:03.688]';-0.175;-0.465
'[20:00:03.692]';-0.18;-0.44
'[20:00:03.696]';-0.18;-0.445
'[20:00:03.700]';-0.17;-0.45
'[20:00:03.704]';-0.185;-0.45
'[20:00:03.708]';-0.21;-0.495
'[20:00:03.712]';-0.18;-0.495
'[20:00:03.716]';-0.16;-0.345
'[20:00:03.720]';-0.185;0.05
'[20:00:03.724]';-0.16;0.56
'[20:00:03.728]';-0.135;1.065
'[20:00:03.732]';-0.175;1.395
'[20:00:03.736]';-0.255;1.37
'[20:00:03.740]';-0.42;1.035
'[20:00:03.744]';-0.58;0.45
'[20:00:03.748]';-0.725;-0.16
'[20:00:03.752]';-0.895;-0.74
'[20:00:03.756]';-1.015;-1.12
'[20:00:03.760]';-1.1;-1.24
'[20:00:03.764]';-1.075;-1.15
'[20:00:03.768]';-0.805;-0.985
'[20:00:03.772]';-0.31;-0.825
'[20:00:03.776]';0.005;-0.62
'[20:00:03.780]';0.125;-0.495
'[20:00:03.784]';0.09;-0.425
'[20:00:03.788]';0.02;-0.415
'[20:00:03.792]';-0.08;-0.415
'[20:00:03.796]';-0.13;-0.385
'[20:00:03.800]';-0.15;-0.355
'[20:00:03.804]';-0.135;-0.34
'[20:00:03.808]';-0.135;-0.34
'[20:00:03.812]';-0.09;-0.355
'[20:00:03.816]';-0.095;-0.34
'[20:00:03.820]';-0.12;-0.35
'[20:00:03.824]';-0.105;-0.34
'[20:00:03.828]';-0.085;-0.32
'[20:00:03.832]';-0.08;-0.3
'[20:00:03.836]';-0.07;-0.31
'[20:00:03.840]';-0.065;-0.275
'[20:00:03.844]';-0.08;-0.3
'[20:00:03.848]';-0.075;-0.3
'[20:00:03.852]';-0.06;-0.305
'[20:00:03.856]';-0.065;-0.305
'[20:00:03.860]';-0.06;-0.3
'[20:00:03.864]';-0.11;-0.32
'[20:00:03.868]';-0.04;-0.3
'[20:00:03.872]';-0.065;-0.29
'[20:00:03.876]';-0.065;-0.285
'[20:00:03.880]';-0.06;-0.29
'[20:00:03.884]';-0.015;-0.31
'[20:00:03.888]';-0.05;-0.28
'[20:00:03.892]';-0.045;-0.24
'[20:00:03.896]';-0.04;-0.26
'[20:00:03.900]';-0.05;-0.28
'[20:00:03.904]';-0.025;-0.265
'[20:00:03.908]';0.005;-0.265
'[20:00:03.912]';-0.025;-0.25
'[20:00:03.916]';-0.01;-0.26
'[20:00:03.920]';-0.025;-0.26
'[20:00:03.924]';-0.03;-0.28
'[20:00:03.928]';-0.01;-0.275
'[20:00:03.932]';0;-0.28
'[20:00:03.936]';0;-0.285
'[20:00:03.940]';-0.045;-0.25
'[20:00:03.944]';-0.005;-0.28
'[20:00:03.948]';-0.015;-0.26
'[20:00:03.952]';-0.01;-0.25
'[20:00:03.956]';-0.02;-0.27
'[20:00:03.960]';-0.02;-0.26
'[20:00:03.964]';-0.04;-0.275
'[20:00:03.968]';-0.02;-0.29
'[20:00:03.972]';-0.06;-0.315
'[20:00:03.976]';-0.06;-0.3
'[20:00:03.980]';-0.02;-0.335
'[20:00:03.984]';-0.045;-0.345
'[20:00:03.988]';-0.03;-0.33
'[20:00:03.992]';-0.06;-0.355
'[20:00:03.996]';-0.065;-0.37
'[20:00:04.000]';-0.07;-0.395
'[20:00:04.004]';-0.11;-0.405
'[20:00:04.008]';-0.105;-0.43
'[20:00:04.012]';-0.08;-0.43
'[20:00:04.016]';-0.125;-0.455
'[20:00:04.020]';-0.13;-0.45
'[20:00:04.024]';-0.145;-0.435
'[20:00:04.028]';-0.155;-0.425
'[20:00:04.032]';-0.155;-0.41
'[20:00:04.036]';-0.17;-0.41
'[20:00:04.040]';-0.2;-0.385
'[20:00:04.044]';-0.215;-0.405
'[20:00:04.048]';-0.21;-0.355
'[20:00:04.052]';-0.205;-0.35
'[20:00:04.056]';-0.215;-0.365
'[20:00:04.060]';-0.21;-0.37
'[20:00:04.064]';-0.21;-0.37
'[20:00:04.068]';-0.19;-0.35
'[20:00:04.072]';-0.225;-0.35
'[20:00:04.076]';-0.2;-0.37
'[20:00:04.080]';-0.21;-0.365
'[20:00:04.084]';-0.2;-0.32
'[20:00:04.088]';-0.18;-0.33
'[20:00:04.092]';-0.175;-0.34
'[20:00:04.096]';-0.19;-0.355
'[20:00:04.100]';-0.2;-0.375
'[20:00:04.104]';-0.18;-0.365
'[20:00:04.108]';-0.155;-0.38
'[20:00:04.112]';-0.16;-0.375
'[20:00:04.116]';-0.12;-0.395
'[20:00:04.120]';-0.155;-0.385
'[20:00:04.124]';-0.095;-0.37
'[20:00:04.128]';-0.105;-0.37
'[20:00:04.132]';-0.13;-0.355
'[20:00:04.136]';-0.115;-0.37
'[20:00:04.140]';-0.13;-0.355
'[20:00:04.144]';-0.105;-0.34
'[20:00:04.148]';-0.115;-0.315
'[20:00:04.152]';-0.14;-0.33
'[20:00:04.156]';-0.105;-0.315
'[20:00:04.160]';-0.125;-0.315
'[20:00:04.164]';-0.12;-0.31
'[20:00:04.168]';-0.15;-0.345
'[20:00:04.172]';-0.13;-0.315
'[20:00:04.176]';-0.14;-0.31
'[20:00:04.180]';-0.14;-0.345
'[20:00:04.184]';-0.115;-0.34
'[20:00:04.188]';-0.14;-0.345
'[20:00:04.192]';-0.145;-0.365
'[20:00:04.196]';-0.125;-0.375
'[20:00:04.200]';-0.135;-0.36
'[20:00:04.204]';-0.15;-0.345
'[20:00:04.208]';-0.16;-0.36
'[20:00:04.212]';-0.175;-0.37
'[20:00:04.216]';-0.15;-0.355
'[20:00:04.220]';-0.16;-0.345
'[20:00:04.224]';-0.145;-0.35
'[20:00:04.228]';-0.16;-0.35
'[20:00:04.232]';-0.145;-0.375
'[20:00:04.236]';-0.155;-0.355
'[20:00:04.240]';-0.145;-0.395
'[20:00:04.244]';-0.15;-0.375
'[20:00:04.248]';-0.13;-0.41
'[20:00:04.252]';-0.16;-0.39
'[20:00:04.256]';-0.145;-0.435
'[20:00:04.260]';-0.15;-0.43
'[20:00:04.264]';-0.16;-0.425
'[20:00:04.268]';-0.2;-0.425
'[20:00:04.272]';-0.155;-0.425
'[20:00:04.276]';-0.155;-0.41
'[20:00:04.280]';-0.165;-0.38
'[20:00:04.284]';-0.145;-0.34
'[20:00:04.288]';-0.155;-0.395
'[20:00:04.292]';-0.18;-0.39
'[20:00:04.296]';-0.12;-0.38
'[20:00:04.300]';-0.16;-0.42
'[20:00:04.304]';-0.16;-0.43
'[20:00:04.308]';-0.145;-0.44
'[20:00:04.312]';-0.12;-0.45
'[20:00:04.316]';-0.135;-0.435
'[20:00:04.320]';-0.13;-0.46
'[20:00:04.324]';-0.165;-0.44
'[20:00:04.328]';-0.175;-0.445
'[20:00:04.332]';-0.19;-0.445
'[20:00:04.336]';-0.165;-0.425
'[20:00:04.340]';-0.13;-0.445
'[20:00:04.344]';-0.155;-0.45
'[20:00:04.348]';-0.16;-0.41
'[20:00:04.352]';-0.175;-0.435
'[20:00:04.356]';-0.16;-0.44
'[20:00:04.360]';-0.155;-0.435
'[20:00:04.364]';-0.185;-0.425
'[20:00:04.368]';-0.185;-0.415
'[20:00:04.372]';-0.16;-0.43
'[20:00:04.376]';-0.135;-0.44
'[20:00:04.380]';-0.125;-0.42
'[20:00:04.384]';-0.115;-0.425
'[20:00:04.388]';-0.12;-0.435
'[20:00:04.392]';-0.15;-0.43
'[20:00:04.396]';-0.16;-0.42
'[20:00:04.400]';-0.15;-0.425
'[20:00:04.404]';-0.155;-0.445
'[20:00:04.408]';-0.14;-0.43
'[20:00:04.412]';-0.115;-0.39
'[20:00:04.416]';-0.12;-0.39
'[20:00:04.420]';-0.125;-0.365
'[20:00:04.424]';-0.15;-0.34
'[20:00:04.428]';-0.125;-0.345
'[20:00:04.432]';-0.15;-0.345
'[20:00:04.436]';-0.14;-0.35
'[20:00:04.440]';-0.155;-0.365
'[20:00:04.444]';-0.13;-0.365
'[20:00:04.448]';-0.15;-0.365
'[20:00:04.452]';-0.125;-0.39
'[20:00:04.456]';-0.12;-0.375
'[20:00:04.460]';-0.135;-0.355
'[20:00:04.464]';-0.16;-0.36
'[20:00:04.468]';-0.145;-0.41
'[20:00:04.472]';-0.18;-0.445
'[20:00:04.476]';-0.175;-0.47
'[20:00:04.480]';-0.15;-0.49
'[20:00:04.484]';-0.145;-0.51
'[20:00:04.488]';-0.17;-0.515
'[20:00:04.492]';-0.175;-0.515
'[20:00:04.496]';-0.165;-0.51
'[20:00:04.500]';-0.155;-0.505
'[20:00:04.504]';-0.135;-0.52
'[20:00:04.508]';-0.165;-0.51
'[20:00:04.512]';-0.185;-0.51
'[20:00:04.516]';-0.185;-0.525
'[20:00:04.520]';-0.155;-0.525
'[20:00:04.524]';-0.175;-0.495
'[20:00:04.528]';-0.185;-0.52
'[20:00:04.532]';-0.195;-0.565
'[20:00:04.536]';-0.22;-0.59
'[20:00:04.540]';-0.215;-0.51
'[20:00:04.544]';-0.175;-0.21
'[20:00:04.548]';-0.165;0.27
'[20:00:04.552]';-0.205;0.785
'[20:00:04.556]';-0.19;1.215
'[20:00:04.560]';-0.27;1.395
'[20:00:04.564]';-0.405;1.155
'[20:00:04.568]';-0.54;0.635
'[20:00:04.572]';-0.695;-0.015
'[20:00:04.576]';-0.85;-0.595
'[20:00:04.580]';-1.055;-1.08
'[20:00:04.584]';-1.1;-1.33
'[20:00:04.588]';-1.155;-1.315
'[20:00:04.592]';-1;-1.17
'[20:00:04.596]';-0.52;-0.995
'[20:00:04.600]';-0.105;-0.81
'[20:00:04.604]';0.12;-0.62
'[20:00:04.608]';0.06;-0.495
'[20:00:04.612]';-0.02;-0.47
'[20:00:04.616]';-0.11;-0.44
'[20:00:04.620]';-0.2;-0.455
'[20:00:04.624]';-0.235;-0.415
'[20:00:04.628]';-0.22;-0.415
'[20:00:04.632]';-0.215;-0.39
'[20:00:04.636]';-0.17;-0.4
'[20:00:04.640]';-0.145;-0.4
'[20:00:04.644]';-0.145;-0.4
'[20:00:04.648]';-0.135;-0.385
'[20:00:04.652]';-0.16;-0.395
'[20:00:04.656]';-0.14;-0.36
'[20:00:04.660]';-0.15;-0.37
'[20:00:04.664]';-0.13;-0.37
'[20:00:04.668]';-0.155;-0.39
'[20:00:04.672]';-0.14;-0.365
'[20:00:04.676]';-0.14;-0.35
'[20:00:04.680]';-0.135;-0.35
'[20:00:04.684]';-0.125;-0.34
'[20:00:04.688]';-0.115;-0.34
'[20:00:04.692]';-0.095;-0.335
'[20:00:04.696]';-0.085;-0.335
'[20:00:04.700]';-0.105;-0.335
'[20:00:04.704]';-0.08;-0.355
'[20:00:04.708]';-0.08;-0.34
'[20:00:04.712]';-0.1;-0.35
'[20:00:04.716]';-0.075;-0.355
'[20:00:04.720]';-0.075;-0.345
'[20:00:04.724]';-0.055;-0.33
'[20:00:04.728]';-0.06;-0.315
'[20:00:04.732]';-0.07;-0.31
'[20:00:04.736]';-0.085;-0.34
'[20:00:04.740]';-0.095;-0.315
'[20:00:04.744]';-0.09;-0.285
'[20:00:04.748]';-0.055;-0.31
'[20:00:04.752]';-0.06;-0.32
'[20:00:04.756]';-0.08;-0.32
'[20:00:04.760]';-0.045;-0.295
'[20:00:04.764]';-0.055;-0.31
'[20:00:04.768]';-0.06;-0.33
'[20:00:04.772]';-0.07;-0.335
'[20:00:04.776]';-0.085;-0.315
'[20:00:04.780]';-0.08;-0.325
'[20:00:04.784]';-0.105;-0.32
'[20:00:04.788]';-0.12;-0.305
'[20:00:04.792]';-0.085;-0.335
'[20:00:04.796]';-0.085;-0.34
'[20:00:04.800]';-0.09;-0.335
'[20:00:04.804]';-0.11;-0.365
'[20:00:04.808]';-0.1;-0.37
'[20:00:04.812]';-0.12;-0.405
'[20:00:04.816]';-0.12;-0.43
'[20:00:04.820]';-0.16;-0.445
'[20:00:04.824]';-0.2;-0.445
'[20:00:04.828]';-0.175;-0.43
'[20:00:04.832]';-0.21;-0.46
'[20:00:04.836]';-0.18;-0.475
'[20:00:04.840]';-0.21;-0.49
'[20:00:04.844]';-0.23;-0.495
'[20:00:04.848]';-0.26;-0.485
'[20:00:04.852]';-0.275;-0.475
'[20:00:04.856]';-0.305;-0.48
'[20:00:04.860]';-0.31;-0.445
'[20:00:04.864]';-0.33;-0.435
'[20:00:04.868]';-0.31;-0.42
'[20:00:04.872]';-0.335;-0.405
'[20:00:04.876]';-0.35;-0.415
'[20:00:04.880]';-0.355;-0.4
'[20:00:04.884]';-0.395;-0.435
'[20:00:04.888]';-0.37;-0.4
'[20:00:04.892]';-0.355;-0.415
'[20:00:04.896]';-0.375;-0.405
'[20:00:04.900]';-0.37;-0.435
'[20:00:04.904]';-0.34;-0.435
'[20:00:04.908]';-0.325;-0.42
'[20:00:04.912]';-0.335;-0.43
'[20:00:04.916]';-0.32;-0.445
'[20:00:04.920]';-0.31;-0.46
'[20:00:04.924]';-0.32;-0.455
'[20:00:04.928]';-0.315;-0.45
'[20:00:04.932]';-0.3;-0.44
'[20:00:04.936]';-0.31;-0.44
'[20:00:04.940]';-0.29;-0.48
'[20:00:04.944]';-0.265;-0.46
'[20:00:04.948]';-0.25;-0.48
'[20:00:04.952]';-0.23;-0.45
'[20:00:04.956]';-0.245;-0.455
'[20:00:04.960]';-0.24;-0.43
'[20:00:04.964]';-0.215;-0.44
'[20:00:04.968]';-0.24;-0.43
'[20:00:04.972]';-0.245;-0.445
'[20:00:04.976]';-0.24;-0.465
'[20:00:04.980]';-0.25;-0.445
'[20:00:04.984]';-0.235;-0.435
'[20:00:04.988]';-0.265;-0.42
'[20:00:04.992]';-0.265;-0.42
'[20:00:04.996]';-0.24;-0.385
'[20:00:05.000]';-0.245;-0.37
'[20:00:05.004]';-0.24;-0.36
'[20:00:05.008]';-0.215;-0.355
'[20:00:05.012]';-0.22;-0.395
'[20:00:05.016]';-0.255;-0.39
'[20:00:05.020]';-0.245;-0.41
'[20:00:05.024]';-0.23;-0.41
'[20:00:05.028]';-0.235;-0.415
'[20:00:05.032]';-0.25;-0.42
'[20:00:05.036]';-0.3;-0.405
'[20:00:05.040]';-0.28;-0.41
'[20:00:05.044]';-0.24;-0.425
'[20:00:05.048]';-0.24;-0.41
'[20:00:05.052]';-0.25;-0.41
'[20:00:05.056]';-0.27;-0.405
'[20:00:05.060]';-0.235;-0.42
'[20:00:05.064]';-0.25;-0.405
'[20:00:05.068]';-0.26;-0.43
'[20:00:05.072]';-0.235;-0.435
'[20:00:05.076]';-0.24;-0.46
'[20:00:05.080]';-0.25;-0.435
'[20:00:05.084]';-0.23;-0.435
'[20:00:05.088]';-0.25;-0.44
'[20:00:05.092]';-0.23;-0.425
'[20:00:05.096]';-0.195;-0.435
'[20:00:05.100]';-0.22;-0.44
'[20:00:05.104]';-0.205;-0.445
'[20:00:05.108]';-0.2;-0.44
'[20:00:05.112]';-0.275;-0.46
'[20:00:05.116]';-0.255;-0.42
'[20:00:05.120]';-0.24;-0.425
'[20:00:05.124]';-0.25;-0.44
'[20:00:05.128]';-0.245;-0.44
'[20:00:05.132]';-0.235;-0.44
'[20:00:05.136]';-0.235;-0.435
'[20:00:05.140]';-0.22;-0.445
'[20:00:05.144]';-0.23;-0.465
'[20:00:05.148]';-0.21;-0.44
'[20:00:05.152]';-0.225;-0.44
'[20:00:05.156]';-0.24;-0.45
'[20:00:05.160]';-0.21;-0.48
'[20:00:05.164]';-0.225;-0.45
'[20:00:05.168]';-0.22;-0.465
'[20:00:05.172]';-0.255;-0.495
'[20:00:05.176]';-0.24;-0.48
'[20:00:05.180]';-0.285;-0.465
'[20:00:05.184]';-0.23;-0.46
'[20:00:05.188]';-0.24;-0.44
'[20:00:05.192]';-0.225;-0.46
'[20:00:05.196]';-0.245;-0.43
'[20:00:05.200]';-0.25;-0.435
'[20:00:05.204]';-0.255;-0.42
'[20:00:05.208]';-0.265;-0.44
'[20:00:05.212]';-0.285;-0.425
'[20:00:05.216]';-0.25;-0.415
'[20:00:05.220]';-0.22;-0.425
'[20:00:05.224]';-0.205;-0.425
'[20:00:05.228]';-0.215;-0.4
'[20:00:05.232]';-0.185;-0.38
'[20:00:05.236]';-0.185;-0.39
'[20:00:05.240]';-0.25;-0.4
'[20:00:05.244]';-0.285;-0.365
'[20:00:05.248]';-0.28;-0.36
'[20:00:05.252]';-0.26;-0.38
'[20:00:05.256]';-0.235;-0.37
'[20:00:05.260]';-0.265;-0.35
'[20:00:05.264]';-0.255;-0.325
'[20:00:05.268]';-0.245;-0.35
'[20:00:05.272]';-0.25;-0.37
'[20:00:05.276]';-0.25;-0.41
'[20:00:05.280]';-0.265;-0.405
'[20:00:05.284]';-0.265;-0.45
'[20:00:05.288]';-0.265;-0.495
'[20:00:05.292]';-0.255;-0.48
'[20:00:05.296]';-0.255;-0.51
'[20:00:05.300]';-0.235;-0.49
'[20:00:05.304]';-0.245;-0.51
'[20:00:05.308]';-0.245;-0.495
'[20:00:05.312]';-0.3;-0.47
'[20:00:05.316]';-0.32;-0.48
'[20:00:05.320]';-0.31;-0.46
'[20:00:05.324]';-0.32;-0.475
'[20:00:05.328]';-0.295;-0.465
'[20:00:05.332]';-0.26;-0.465
